ano,zona,sigla_partido,cargo,turno,votos_nominais,votos_nao_nominais
1998,7,PRTB,senador,1,69,0
1998,7,PSB,senador,1,14685,0
1998,7,PSC,senador,1,56,0
1998,7,PSDC,senador,1,36,0
1998,7,PSTU,senador,1,155,0
1998,7,PT do B,senador,1,186,0
1998,7,PTN,senador,1,22,0
1998,8,PAN,deputado estadual,1,2,22
1998,8,PC do B,deputado estadual,1,194,92
1998,8,PCB,deputado estadual,1,5,39
1998,8,PDT,deputado estadual,1,2434,1608
1998,8,PFL,deputado estadual,1,2732,1135
1998,8,PGT,deputado estadual,1,7,4
1998,8,PL,deputado estadual,1,224,67
1998,8,PMDB,deputado estadual,1,1484,130
1998,8,PMN,deputado estadual,1,106,14
1998,8,PPB,deputado estadual,1,2771,564
1998,8,PPS,deputado estadual,1,130,170
1998,8,PRN,deputado estadual,1,14,13
1998,8,PRONA,deputado estadual,1,2099,399
1998,8,PRP,deputado estadual,1,2717,133
1998,8,PRTB,deputado estadual,1,239,18
1998,8,PSB,deputado estadual,1,643,185
1998,8,PSC,deputado estadual,1,465,21
1998,8,PSD,deputado estadual,1,212,59
1998,8,PSDB,deputado estadual,1,5195,1294
1998,8,PSDC,deputado estadual,1,115,22
1998,8,PSL,deputado estadual,1,12,14
1998,8,PSN,deputado estadual,1,10,17
1998,8,PST,deputado estadual,1,638,29
1998,8,PSTU,deputado estadual,1,86,83
1998,8,PT,deputado estadual,1,1458,1858
1998,8,PT do B,deputado estadual,1,442,53
1998,8,PTB,deputado estadual,1,336,81
1998,8,PTN,deputado estadual,1,2023,143
1998,8,PV,deputado estadual,1,31,22
1998,8,PAN,deputado federal,1,6,13
1998,8,PC do B,deputado federal,1,1183,95
1998,8,PCB,deputado federal,1,51,33
1998,8,PDT,deputado federal,1,4578,1257
1998,8,PFL,deputado federal,1,7017,778
1998,8,PGT,deputado federal,1,1,6
1998,8,PL,deputado federal,1,407,107
1998,8,PMDB,deputado federal,1,375,107
1998,8,PMN,deputado federal,1,26,24
1998,8,PPB,deputado federal,1,4026,401
1998,8,PPS,deputado federal,1,261,242
1998,8,PRN,deputado federal,1,19,6
1998,8,PRONA,deputado federal,1,91,648
1998,8,PRP,deputado federal,1,431,58
1998,8,PRTB,deputado federal,1,32,32
1998,8,PSB,deputado federal,1,582,131
1998,8,PSC,deputado federal,1,248,54
1998,8,PSD,deputado federal,1,26,52
1998,8,PSDB,deputado federal,1,3447,1581
1998,8,PSDC,deputado federal,1,52,15
1998,8,PSL,deputado federal,1,50,24
1998,8,PSN,deputado federal,1,27,24
1998,8,PST,deputado federal,1,2,33
1998,8,PSTU,deputado federal,1,566,88
1998,8,PT,deputado federal,1,1950,2111
1998,8,PT do B,deputado federal,1,337,36
1998,8,PTB,deputado federal,1,517,64
1998,8,PTN,deputado federal,1,529,206
1998,8,PV,deputado federal,1,183,29
1998,8,PDT,governador,1,15011,0
1998,8,PFL,governador,1,13377,0
1998,8,PPS,governador,1,377,0
1998,8,PRONA,governador,1,451,0
1998,8,PRTB,governador,1,47,0
1998,8,PSDB,governador,1,3266,0
1998,8,PSDC,governador,1,22,0
1998,8,PSL,governador,1,16,0
1998,8,PSN,governador,1,11,0
1998,8,PST,governador,1,12,0
1998,8,PSTU,governador,1,139,0
1998,8,PT do B,governador,1,40,0
1998,8,PV,governador,1,114,0
1998,8,PMN,presidente,1,40,0
1998,8,PPS,presidente,1,3409,0
1998,8,PRONA,presidente,1,1479,0
1998,8,PSC,presidente,1,33,0
1998,8,PSDB,presidente,1,11657,0
1998,8,PSDC,presidente,1,47,0
1998,8,PSN,presidente,1,22,0
1998,8,PSTU,presidente,1,70,0
1998,8,PT,presidente,1,16302,0
1998,8,PT do B,presidente,1,45,0
1998,8,PTN,presidente,1,220,0
1998,8,PV,presidente,1,50,0
1998,8,PAN,senador,1,33,0
1998,8,PMDB,senador,1,2388,0
1998,8,PPB,senador,1,11207,0
1998,8,PPS,senador,1,2946,0
1998,8,PRN,senador,1,51,0
1998,8,PRONA,senador,1,650,0
1998,8,PRP,senador,1,821,0
1998,8,PRTB,senador,1,89,0
1998,8,PSB,senador,1,12137,0
1998,8,PSC,senador,1,45,0
1998,8,PSDC,senador,1,46,0
1998,8,PSTU,senador,1,127,0
1998,8,PT do B,senador,1,131,0
1998,8,PTN,senador,1,84,0
1998,9,PAN,deputado estadual,1,7,13
1998,9,PC do B,deputado estadual,1,104,16
1998,9,PCB,deputado estadual,1,9,21
1998,9,PDT,deputado estadual,1,1876,686
1998,9,PFL,deputado estadual,1,3730,1066
1998,9,PGT,deputado estadual,1,0,2
1998,9,PL,deputado estadual,1,260,67
1998,9,PMDB,deputado estadual,1,989,137
1998,9,PMN,deputado estadual,1,71,15
1998,9,PPB,deputado estadual,1,1448,293
1998,9,PPS,deputado estadual,1,314,120
1998,9,PRN,deputado estadual,1,25,14
1998,9,PRONA,deputado estadual,1,339,204
1998,9,PRP,deputado estadual,1,162,26
1998,9,PRTB,deputado estadual,1,23,5
1998,9,PSB,deputado estadual,1,994,80
1998,9,PSC,deputado estadual,1,914,45
1998,9,PSD,deputado estadual,1,292,34
1998,9,PSDB,deputado estadual,1,5445,1178
1998,9,PSDC,deputado estadual,1,89,15
1998,9,PSL,deputado estadual,1,5,12
1998,9,PSN,deputado estadual,1,6,8
1998,9,PST,deputado estadual,1,2108,63
1998,9,PSTU,deputado estadual,1,39,41
1998,9,PT,deputado estadual,1,1455,928
1998,9,PT do B,deputado estadual,1,946,50
1998,9,PTB,deputado estadual,1,453,42
1998,9,PTN,deputado estadual,1,132,11
1998,9,PV,deputado estadual,1,64,82
1998,9,PAN,deputado federal,1,5,13
1998,9,PC do B,deputado federal,1,432,55
1998,9,PCB,deputado federal,1,26,19
1998,9,PDT,deputado federal,1,2213,556
1998,9,PFL,deputado federal,1,9970,698
1998,9,PGT,deputado federal,1,1,7
1998,9,PL,deputado federal,1,208,116
1998,9,PMDB,deputado federal,1,853,104
1998,9,PMN,deputado federal,1,12,15
1998,9,PPB,deputado federal,1,2658,240
1998,9,PPS,deputado federal,1,364,164
1998,9,PRN,deputado federal,1,26,8
1998,9,PRONA,deputado federal,1,41,233
1998,9,PRP,deputado federal,1,78,24
1998,9,PRTB,deputado federal,1,18,9
1998,9,PSB,deputado federal,1,520,66
1998,9,PSC,deputado federal,1,250,63
1998,9,PSD,deputado federal,1,45,47
1998,9,PSDB,deputado federal,1,2262,1284
1998,9,PSDC,deputado federal,1,59,18
1998,9,PSL,deputado federal,1,21,8
1998,9,PSN,deputado federal,1,6,9
1998,9,PST,deputado federal,1,4,144
1998,9,PSTU,deputado federal,1,271,52
1998,9,PT,deputado federal,1,1321,912
1998,9,PT do B,deputado federal,1,237,22
1998,9,PTB,deputado federal,1,318,33
1998,9,PTN,deputado federal,1,44,22
1998,9,PV,deputado federal,1,537,60
1998,9,PDT,governador,1,7550,0
1998,9,PFL,governador,1,15112,0
1998,9,PPS,governador,1,319,0
1998,9,PRONA,governador,1,209,0
1998,9,PRTB,governador,1,21,0
1998,9,PSDB,governador,1,3040,0
1998,9,PSDC,governador,1,12,0
1998,9,PSL,governador,1,13,0
1998,9,PSN,governador,1,5,0
1998,9,PST,governador,1,54,0
1998,9,PSTU,governador,1,84,0
1998,9,PT do B,governador,1,32,0
1998,9,PV,governador,1,147,0
1998,9,PMN,presidente,1,53,0
1998,9,PPS,presidente,1,3359,0
1998,9,PRONA,presidente,1,705,0
1998,9,PSC,presidente,1,45,0
1998,9,PSDB,presidente,1,15117,0
1998,9,PSDC,presidente,1,14,0
1998,9,PSN,presidente,1,16,0
1998,9,PSTU,presidente,1,31,0
1998,9,PT,presidente,1,7306,0
1998,9,PT do B,presidente,1,37,0
1998,9,PTN,presidente,1,68,0
1998,9,PV,presidente,1,114,0
1998,9,PAN,senador,1,19,0
1998,9,PMDB,senador,1,1837,0
1998,9,PPB,senador,1,12377,0
1998,9,PPS,senador,1,3741,0
1998,9,PRN,senador,1,40,0
1998,9,PRONA,senador,1,304,0
1998,9,PRP,senador,1,58,0
1998,9,PRTB,senador,1,24,0
1998,9,PSB,senador,1,6086,0
1998,9,PSC,senador,1,48,0
1998,9,PSDC,senador,1,15,0
1998,9,PSTU,senador,1,48,0
1998,9,PT do B,senador,1,111,0
1998,9,PTN,senador,1,13,0
1998,10,PAN,deputado estadual,1,3,39
1998,10,PC do B,deputado estadual,1,334,64
1998,10,PCB,deputado estadual,1,12,55
1998,10,PDT,deputado estadual,1,6045,1285
1998,10,PFL,deputado estadual,1,4649,1148
1998,10,PGT,deputado estadual,1,28,7
1998,10,PL,deputado estadual,1,237,102
1998,10,PMDB,deputado estadual,1,2096,186
1998,10,PMN,deputado estadual,1,251,30
1998,10,PPB,deputado estadual,1,1510,530
1998,10,PPS,deputado estadual,1,243,235
1998,10,PRN,deputado estadual,1,32,18
1998,10,PRONA,deputado estadual,1,553,504
1998,10,PRP,deputado estadual,1,375,44
1998,10,PRTB,deputado estadual,1,117,22
1998,10,PSB,deputado estadual,1,1207,152
1998,10,PSC,deputado estadual,1,1008,153
1998,10,PSD,deputado estadual,1,382,65
1998,10,PSDB,deputado estadual,1,6253,1474
1998,10,PSDC,deputado estadual,1,173,35
1998,10,PSL,deputado estadual,1,14,19
1998,10,PSN,deputado estadual,1,12,5
1998,10,PST,deputado estadual,1,820,48
1998,10,PSTU,deputado estadual,1,91,64
1998,10,PT,deputado estadual,1,1706,1895
1998,10,PT do B,deputado estadual,1,923,52
1998,10,PTB,deputado estadual,1,513,92
1998,10,PTN,deputado estadual,1,296,35
1998,10,PV,deputado estadual,1,19,40
1998,10,PAN,deputado federal,1,7,12
1998,10,PC do B,deputado federal,1,1158,150
1998,10,PCB,deputado federal,1,65,29
1998,10,PDT,deputado federal,1,4044,923
1998,10,PFL,deputado federal,1,5351,867
1998,10,PGT,deputado federal,1,0,1
1998,10,PL,deputado federal,1,402,115
1998,10,PMDB,deputado federal,1,729,146
1998,10,PMN,deputado federal,1,40,25
1998,10,PPB,deputado federal,1,5485,475
1998,10,PPS,deputado federal,1,370,308
1998,10,PRN,deputado federal,1,41,15
1998,10,PRONA,deputado federal,1,166,571
1998,10,PRP,deputado federal,1,153,46
1998,10,PRTB,deputado federal,1,43,58
1998,10,PSB,deputado federal,1,667,140
1998,10,PSC,deputado federal,1,2335,176
1998,10,PSD,deputado federal,1,21,40
1998,10,PSDB,deputado federal,1,4172,1656
1998,10,PSDC,deputado federal,1,70,29
1998,10,PSL,deputado federal,1,79,33
1998,10,PSN,deputado federal,1,13,11
1998,10,PST,deputado federal,1,1,46
1998,10,PSTU,deputado federal,1,546,88
1998,10,PT,deputado federal,1,2012,2172
1998,10,PT do B,deputado federal,1,315,47
1998,10,PTB,deputado federal,1,752,81
1998,10,PTN,deputado federal,1,106,48
1998,10,PV,deputado federal,1,228,47
1998,10,PDT,governador,1,12501,0
1998,10,PFL,governador,1,18011,0
1998,10,PPS,governador,1,558,0
1998,10,PRONA,governador,1,491,0
1998,10,PRTB,governador,1,57,0
1998,10,PSDB,governador,1,4216,0
1998,10,PSDC,governador,1,30,0
1998,10,PSL,governador,1,19,0
1998,10,PSN,governador,1,6,0
1998,10,PST,governador,1,35,0
1998,10,PSTU,governador,1,138,0
1998,10,PT do B,governador,1,45,0
1998,10,PV,governador,1,174,0
1998,10,PMN,presidente,1,74,0
1998,10,PPS,presidente,1,4740,0
1998,10,PRONA,presidente,1,1855,0
1998,10,PSC,presidente,1,116,0
1998,10,PSDB,presidente,1,13951,0
1998,10,PSDC,presidente,1,70,0
1998,10,PSN,presidente,1,31,0
1998,10,PSTU,presidente,1,51,0
1998,10,PT,presidente,1,15701,0
1998,10,PT do B,presidente,1,71,0
1998,10,PTN,presidente,1,154,0
1998,10,PV,presidente,1,87,0
1998,10,PAN,senador,1,51,0
1998,10,PMDB,senador,1,2573,0
1998,10,PPB,senador,1,14021,0
1998,10,PPS,senador,1,5074,0
1998,10,PRN,senador,1,52,0
1998,10,PRONA,senador,1,718,0
1998,10,PRP,senador,1,117,0
1998,10,PRTB,senador,1,98,0
1998,10,PSB,senador,1,10156,0
1998,10,PSC,senador,1,169,0
1998,10,PSDC,senador,1,49,0
1998,10,PSTU,senador,1,144,0
1998,10,PT do B,senador,1,180,0
1998,10,PTN,senador,1,38,0
1998,11,PAN,deputado estadual,1,6,32
1998,11,PC do B,deputado estadual,1,259,43
1998,11,PCB,deputado estadual,1,6,34
1998,11,PDT,deputado estadual,1,2838,975
1998,11,PFL,deputado estadual,1,5231,1041
1998,11,PGT,deputado estadual,1,18,1
1998,11,PL,deputado estadual,1,306,58
1998,11,PMDB,deputado estadual,1,1555,125
1998,11,PMN,deputado estadual,1,143,22
1998,11,PPB,deputado estadual,1,1717,414
1998,11,PPS,deputado estadual,1,207,201
1998,11,PRN,deputado estadual,1,47,12
1998,11,PRONA,deputado estadual,1,421,398
1998,11,PRP,deputado estadual,1,330,36
1998,11,PRTB,deputado estadual,1,160,17
1998,11,PSB,deputado estadual,1,1745,176
1998,11,PSC,deputado estadual,1,1263,83
1998,11,PSD,deputado estadual,1,235,39
1998,11,PSDB,deputado estadual,1,5727,1123
1998,11,PSDC,deputado estadual,1,126,25
1998,11,PSL,deputado estadual,1,37,18
1998,11,PSN,deputado estadual,1,12,8
1998,11,PST,deputado estadual,1,252,10
1998,11,PSTU,deputado estadual,1,88,66
1998,11,PT,deputado estadual,1,1804,1620
1998,11,PT do B,deputado estadual,1,740,73
1998,11,PTB,deputado estadual,1,683,91
1998,11,PTN,deputado estadual,1,211,21
1998,11,PV,deputado estadual,1,27,33
1998,11,PAN,deputado federal,1,2,17
1998,11,PC do B,deputado federal,1,906,110
1998,11,PCB,deputado federal,1,59,34
1998,11,PDT,deputado federal,1,3564,798
1998,11,PFL,deputado federal,1,5381,827
1998,11,PGT,deputado federal,1,0,4
1998,11,PL,deputado federal,1,383,88
1998,11,PMDB,deputado federal,1,466,96
1998,11,PMN,deputado federal,1,25,9
1998,11,PPB,deputado federal,1,4373,356
1998,11,PPS,deputado federal,1,322,282
1998,11,PRN,deputado federal,1,37,12
1998,11,PRONA,deputado federal,1,109,467
1998,11,PRP,deputado federal,1,181,34
1998,11,PRTB,deputado federal,1,27,29
1998,11,PSB,deputado federal,1,1164,152
1998,11,PSC,deputado federal,1,591,99
1998,11,PSD,deputado federal,1,24,22
1998,11,PSDB,deputado federal,1,3195,1305
1998,11,PSDC,deputado federal,1,61,25
1998,11,PSL,deputado federal,1,58,28
1998,11,PSN,deputado federal,1,72,14
1998,11,PST,deputado federal,1,4,25
1998,11,PSTU,deputado federal,1,644,87
1998,11,PT,deputado federal,1,1698,1837
1998,11,PT do B,deputado federal,1,965,77
1998,11,PTB,deputado federal,1,872,84
1998,11,PTN,deputado federal,1,131,44
1998,11,PV,deputado federal,1,217,46
1998,11,PDT,governador,1,11428,0
1998,11,PFL,governador,1,15977,0
1998,11,PPS,governador,1,465,0
1998,11,PRONA,governador,1,417,0
1998,11,PRTB,governador,1,48,0
1998,11,PSDB,governador,1,3170,0
1998,11,PSDC,governador,1,21,0
1998,11,PSL,governador,1,14,0
1998,11,PSN,governador,1,12,0
1998,11,PST,governador,1,19,0
1998,11,PSTU,governador,1,130,0
1998,11,PT do B,governador,1,34,0
1998,11,PV,governador,1,156,0
1998,11,PMN,presidente,1,46,0
1998,11,PPS,presidente,1,4613,0
1998,11,PRONA,presidente,1,1340,0
1998,11,PSC,presidente,1,53,0
1998,11,PSDB,presidente,1,12465,0
1998,11,PSDC,presidente,1,38,0
1998,11,PSN,presidente,1,35,0
1998,11,PSTU,presidente,1,33,0
1998,11,PT,presidente,1,13639,0
1998,11,PT do B,presidente,1,59,0
1998,11,PTN,presidente,1,135,0
1998,11,PV,presidente,1,58,0
1998,11,PAN,senador,1,36,0
1998,11,PMDB,senador,1,1797,0
1998,11,PPB,senador,1,12844,0
1998,11,PPS,senador,1,4758,0
1998,11,PRN,senador,1,42,0
1998,11,PRONA,senador,1,604,0
1998,11,PRP,senador,1,60,0
1998,11,PRTB,senador,1,55,0
1998,11,PSB,senador,1,9155,0
1998,11,PSC,senador,1,66,0
1998,11,PSDC,senador,1,29,0
1998,11,PSTU,senador,1,124,0
1998,11,PT do B,senador,1,191,0
1998,11,PTN,senador,1,22,0
1998,12,PAN,deputado estadual,1,2,9
1998,12,PC do B,deputado estadual,1,140,24
1998,12,PCB,deputado estadual,1,11,31
1998,12,PDT,deputado estadual,1,1700,547
1998,12,PFL,deputado estadual,1,2602,504
1998,12,PGT,deputado estadual,1,10,1
1998,12,PL,deputado estadual,1,213,56
1998,12,PMDB,deputado estadual,1,877,89
1998,12,PMN,deputado estadual,1,121,9
1998,12,PPB,deputado estadual,1,1375,244
1998,12,PPS,deputado estadual,1,121,96
1998,12,PRN,deputado estadual,1,19,5
1998,12,PRONA,deputado estadual,1,349,268
1998,12,PRP,deputado estadual,1,154,24
1998,12,PRTB,deputado estadual,1,70,2
1998,12,PSB,deputado estadual,1,358,55
1998,12,PSC,deputado estadual,1,546,39
1998,12,PSD,deputado estadual,1,530,36
1998,12,PSDB,deputado estadual,1,2952,597
1998,12,PSDC,deputado estadual,1,78,11
1998,12,PSL,deputado estadual,1,14,7
1998,12,PSN,deputado estadual,1,6,7
1998,12,PST,deputado estadual,1,166,10
1998,12,PSTU,deputado estadual,1,59,41
1998,12,PT,deputado estadual,1,796,893
1998,12,PT do B,deputado estadual,1,649,44
1998,12,PTB,deputado estadual,1,270,50
1998,12,PTN,deputado estadual,1,123,10
1998,12,PV,deputado estadual,1,10,20
1998,12,PAN,deputado federal,1,5,10
1998,12,PC do B,deputado federal,1,450,49
1998,12,PCB,deputado federal,1,39,21
1998,12,PDT,deputado federal,1,1774,458
1998,12,PFL,deputado federal,1,2476,337
1998,12,PL,deputado federal,1,262,48
1998,12,PMDB,deputado federal,1,482,81
1998,12,PMN,deputado federal,1,20,9
1998,12,PPB,deputado federal,1,3019,241
1998,12,PPS,deputado federal,1,118,119
1998,12,PRN,deputado federal,1,11,7
1998,12,PRONA,deputado federal,1,97,302
1998,12,PRP,deputado federal,1,84,17
1998,12,PRTB,deputado federal,1,25,11
1998,12,PSB,deputado federal,1,330,47
1998,12,PSC,deputado federal,1,408,43
1998,12,PSD,deputado federal,1,19,30
1998,12,PSDB,deputado federal,1,2346,662
1998,12,PSDC,deputado federal,1,34,12
1998,12,PSL,deputado federal,1,32,10
1998,12,PSN,deputado federal,1,13,7
1998,12,PST,deputado federal,1,0,6
1998,12,PSTU,deputado federal,1,352,49
1998,12,PT,deputado federal,1,859,1017
1998,12,PT do B,deputado federal,1,522,36
1998,12,PTB,deputado federal,1,370,55
1998,12,PTN,deputado federal,1,64,18
1998,12,PV,deputado federal,1,92,23
1998,12,PDT,governador,1,6624,0
1998,12,PFL,governador,1,8131,0
1998,12,PPS,governador,1,235,0
1998,12,PRONA,governador,1,278,0
1998,12,PRTB,governador,1,24,0
1998,12,PSDB,governador,1,1985,0
1998,12,PSDC,governador,1,10,0
1998,12,PSL,governador,1,6,0
1998,12,PSN,governador,1,8,0
1998,12,PST,governador,1,15,0
1998,12,PSTU,governador,1,92,0
1998,12,PT do B,governador,1,20,0
1998,12,PV,governador,1,71,0
1998,12,PMN,presidente,1,43,0
1998,12,PPS,presidente,1,2236,0
1998,12,PRONA,presidente,1,1035,0
1998,12,PSC,presidente,1,26,0
1998,12,PSDB,presidente,1,6559,0
1998,12,PSDC,presidente,1,24,0
1998,12,PSN,presidente,1,13,0
1998,12,PSTU,presidente,1,30,0
1998,12,PT,presidente,1,7812,0
1998,12,PT do B,presidente,1,28,0
1998,12,PTN,presidente,1,73,0
1998,12,PV,presidente,1,39,0
1998,12,PAN,senador,1,15,0
1998,12,PMDB,senador,1,1199,0
1998,12,PPB,senador,1,6827,0
1998,12,PPS,senador,1,2301,0
1998,12,PRN,senador,1,20,0
1998,12,PRONA,senador,1,400,0
1998,12,PRP,senador,1,38,0
1998,12,PRTB,senador,1,40,0
1998,12,PSB,senador,1,5144,0
1998,12,PSC,senador,1,44,0
1998,12,PSDC,senador,1,20,0
1998,12,PSTU,senador,1,79,0
1998,12,PT do B,senador,1,95,0
1998,12,PTN,senador,1,19,0
1998,13,PAN,deputado estadual,1,6,43
1998,13,PC do B,deputado estadual,1,300,47
1998,13,PCB,deputado estadual,1,20,49
1998,13,PDT,deputado estadual,1,2801,1393
1998,13,PFL,deputado estadual,1,5997,1882
1998,13,PGT,deputado estadual,1,8,3
1998,13,PL,deputado estadual,1,288,138
1998,13,PMDB,deputado estadual,1,1069,249
1998,13,PMN,deputado estadual,1,399,25
1998,13,PPB,deputado estadual,1,2644,542
1998,13,PPS,deputado estadual,1,383,268
1998,13,PRN,deputado estadual,1,109,22
1998,13,PRONA,deputado estadual,1,572,418
1998,13,PRP,deputado estadual,1,1080,74
1998,13,PRTB,deputado estadual,1,72,18
1998,13,PSB,deputado estadual,1,922,184
1998,13,PSC,deputado estadual,1,2858,116
1998,13,PSD,deputado estadual,1,602,85
1998,13,PSDB,deputado estadual,1,7322,1739
1998,13,PSDC,deputado estadual,1,96,30
1998,13,PSL,deputado estadual,1,22,25
1998,13,PSN,deputado estadual,1,8,12
1998,13,PST,deputado estadual,1,2561,99
1998,13,PSTU,deputado estadual,1,109,77
1998,13,PT,deputado estadual,1,2853,2009
1998,13,PT do B,deputado estadual,1,1966,105
1998,13,PTB,deputado estadual,1,655,95
1998,13,PTN,deputado estadual,1,186,23
1998,13,PV,deputado estadual,1,68,92
1998,13,PAN,deputado federal,1,8,33
1998,13,PC do B,deputado federal,1,938,133
1998,13,PCB,deputado federal,1,74,31
1998,13,PDT,deputado federal,1,4304,1103
1998,13,PFL,deputado federal,1,14984,1298
1998,13,PGT,deputado federal,1,0,4
1998,13,PL,deputado federal,1,365,196
1998,13,PMDB,deputado federal,1,1376,146
1998,13,PMN,deputado federal,1,40,21
1998,13,PPB,deputado federal,1,4017,445
1998,13,PPS,deputado federal,1,633,333
1998,13,PRN,deputado federal,1,160,24
1998,13,PRONA,deputado federal,1,116,482
1998,13,PRP,deputado federal,1,100,105
1998,13,PRTB,deputado federal,1,47,26
1998,13,PSB,deputado federal,1,1136,174
1998,13,PSC,deputado federal,1,414,136
1998,13,PSD,deputado federal,1,56,62
1998,13,PSDB,deputado federal,1,2894,2047
1998,13,PSDC,deputado federal,1,117,28
1998,13,PSL,deputado federal,1,70,28
1998,13,PSN,deputado federal,1,28,13
1998,13,PST,deputado federal,1,2,248
1998,13,PSTU,deputado federal,1,412,65
1998,13,PT,deputado federal,1,2449,2176
1998,13,PT do B,deputado federal,1,491,52
1998,13,PTB,deputado federal,1,503,84
1998,13,PTN,deputado federal,1,77,35
1998,13,PV,deputado federal,1,401,88
1998,13,PDT,governador,1,14854,0
1998,13,PFL,governador,1,21980,0
1998,13,PPS,governador,1,669,0
1998,13,PRONA,governador,1,421,0
1998,13,PRTB,governador,1,48,0
1998,13,PSDB,governador,1,4789,0
1998,13,PSDC,governador,1,32,0
1998,13,PSL,governador,1,24,0
1998,13,PSN,governador,1,15,0
1998,13,PST,governador,1,103,0
1998,13,PSTU,governador,1,165,0
1998,13,PT do B,governador,1,63,0
1998,13,PV,governador,1,277,0
1998,13,PMN,presidente,1,85,0
1998,13,PPS,presidente,1,5638,0
1998,13,PRONA,presidente,1,1489,0
1998,13,PSC,presidente,1,67,0
1998,13,PSDB,presidente,1,20454,0
1998,13,PSDC,presidente,1,43,0
1998,13,PSN,presidente,1,26,0
1998,13,PSTU,presidente,1,51,0
1998,13,PT,presidente,1,15681,0
1998,13,PT do B,presidente,1,105,0
1998,13,PTN,presidente,1,122,0
1998,13,PV,presidente,1,151,0
1998,13,PAN,senador,1,41,0
1998,13,PMDB,senador,1,3190,0
1998,13,PPB,senador,1,17037,0
1998,13,PPS,senador,1,6387,0
1998,13,PRN,senador,1,90,0
1998,13,PRONA,senador,1,629,0
1998,13,PRP,senador,1,124,0
1998,13,PRTB,senador,1,102,0
1998,13,PSB,senador,1,11968,0
1998,13,PSC,senador,1,106,0
1998,13,PSDC,senador,1,56,0
1998,13,PSTU,senador,1,136,0
1998,13,PT do B,senador,1,303,0
1998,13,PTN,senador,1,40,0
1998,14,PAN,deputado estadual,1,3,18
1998,14,PC do B,deputado estadual,1,284,51
1998,14,PCB,deputado estadual,1,9,31
1998,14,PDT,deputado estadual,1,3247,815
1998,14,PFL,deputado estadual,1,2678,884
1998,14,PGT,deputado estadual,1,16,5
1998,14,PL,deputado estadual,1,310,62
1998,14,PMDB,deputado estadual,1,1644,137
1998,14,PMN,deputado estadual,1,660,52
1998,14,PPB,deputado estadual,1,1356,347
1998,14,PPS,deputado estadual,1,202,146
1998,14,PRN,deputado estadual,1,41,5
1998,14,PRONA,deputado estadual,1,280,350
1998,14,PRP,deputado estadual,1,850,30
1998,14,PRTB,deputado estadual,1,104,10
1998,14,PSB,deputado estadual,1,500,83
1998,14,PSC,deputado estadual,1,695,59
1998,14,PSD,deputado estadual,1,233,37
1998,14,PSDB,deputado estadual,1,4935,1015
1998,14,PSDC,deputado estadual,1,132,18
1998,14,PSL,deputado estadual,1,24,7
1998,14,PSN,deputado estadual,1,18,13
1998,14,PST,deputado estadual,1,989,36
1998,14,PSTU,deputado estadual,1,56,65
1998,14,PT,deputado estadual,1,1383,1418
1998,14,PT do B,deputado estadual,1,886,39
1998,14,PTB,deputado estadual,1,455,68
