,ano,sigla_partido,bairro,n_filiados
719,1998,PATRIOTA,Leme,2
720,1998,PATRIOTA,Lins de Vasconcelos,18
721,1998,PATRIOTA,Madureira,8
722,1998,PATRIOTA,Magalhães Bastos,3
723,1998,PATRIOTA,Maracanã,8
724,1998,PATRIOTA,Marechal Hermes,79
725,1998,PATRIOTA,Maria da Graça,15
726,1998,PATRIOTA,Maré,2
727,1998,PATRIOTA,Moneró,10
728,1998,PATRIOTA,Méier,64
729,1998,PATRIOTA,Olaria,8
730,1998,PATRIOTA,Osvaldo Cruz,4
731,1998,PATRIOTA,Paciência,16
732,1998,PATRIOTA,Padre Miguel,17
733,1998,PATRIOTA,Paquetá,2
734,1998,PATRIOTA,Parada de Lucas,2
735,1998,PATRIOTA,Parque Anchieta,11
736,1998,PATRIOTA,Pavuna,10
737,1998,PATRIOTA,Pechincha,8
738,1998,PATRIOTA,Pedra de Guaratiba,4
739,1998,PATRIOTA,Penha,3
740,1998,PATRIOTA,Penha Circular,5
741,1998,PATRIOTA,Piedade,52
742,1998,PATRIOTA,Pilares,40
743,1998,PATRIOTA,Portuguesa,6
744,1998,PATRIOTA,Praia da Bandeira,10
745,1998,PATRIOTA,Praça Seca,7
746,1998,PATRIOTA,Praça da Bandeira,2
747,1998,PATRIOTA,Quintino Bocaiúva,9
748,1998,PATRIOTA,Ramos,4
749,1998,PATRIOTA,Realengo,54
750,1998,PATRIOTA,Recreio dos Bandeirantes,16
751,1998,PATRIOTA,Riachuelo,3
752,1998,PATRIOTA,Ribeira,22
753,1998,PATRIOTA,Ricardo de Albuquerque,6
754,1998,PATRIOTA,Rio Comprido,50
755,1998,PATRIOTA,Rocha,2
756,1998,PATRIOTA,Rocha Miranda,5
757,1998,PATRIOTA,Rocinha,1
758,1998,PATRIOTA,Santa Cruz,21
759,1998,PATRIOTA,Santa Teresa,12
760,1998,PATRIOTA,Santíssimo,7
761,1998,PATRIOTA,Senador Camará,5
762,1998,PATRIOTA,Senador Vasconcelos,2
763,1998,PATRIOTA,Sepetiba,5
764,1998,PATRIOTA,São Conrado,1
765,1998,PATRIOTA,São Cristóvão,27
766,1998,PATRIOTA,Tanque,8
767,1998,PATRIOTA,Taquara,16
768,1998,PATRIOTA,Tauá,54
769,1998,PATRIOTA,Tijuca,100
770,1998,PATRIOTA,Todos os Santos,69
771,1998,PATRIOTA,Turiaçú,3
772,1998,PATRIOTA,Urca,4
773,1998,PATRIOTA,Vargem Pequena,1
774,1998,PATRIOTA,Vasco da Gama,71
775,1998,PATRIOTA,Vaz Lobo,1
776,1998,PATRIOTA,Vidigal,1
777,1998,PATRIOTA,Vigário Geral,2
778,1998,PATRIOTA,Vila Isabel,6
779,1998,PATRIOTA,Vila Kosmos,3
780,1998,PATRIOTA,Vila Militar,1
781,1998,PATRIOTA,Vila Valqueire,10
782,1998,PATRIOTA,Vila da Penha,3
783,1998,PATRIOTA,Zumbi,7
784,1998,PATRIOTA,nao informado,177
785,1998,PATRIOTA,Água Santa,1
786,1998,PCB,Andaraí,2
787,1998,PCB,Anil,1
788,1998,PCB,Bancários,2
789,1998,PCB,Bangu,4
790,1998,PCB,Barra da Tijuca,1
791,1998,PCB,Barra de Guaratiba,1
792,1998,PCB,Botafogo,4
793,1998,PCB,Cachambi,2
794,1998,PCB,Cacuia,1
795,1998,PCB,Campo Grande,2
796,1998,PCB,Campo dos Afonsos,1
797,1998,PCB,Catete,2
798,1998,PCB,Cavalcanti,1
799,1998,PCB,Cidade de Deus,1
800,1998,PCB,Complexo do Alemão,1
801,1998,PCB,Copacabana,8
802,1998,PCB,Cosme Velho,1
803,1998,PCB,Cosmos,1
804,1998,PCB,Curicica,3
805,1998,PCB,Deodoro,1
806,1998,PCB,Engenho Novo,1
807,1998,PCB,Engenho de Dentro,1
808,1998,PCB,Flamengo,4
809,1998,PCB,Freguesia (Ilha),1
810,1998,PCB,Freguesia (Jacarepaguá),5
811,1998,PCB,Galeão,1
812,1998,PCB,Glória,2
813,1998,PCB,Gávea,1
814,1998,PCB,Higienópolis,1
815,1998,PCB,Ipanema,1
816,1998,PCB,Irajá,4
817,1998,PCB,Jardim Botânico,1
818,1998,PCB,Lapa,2
819,1998,PCB,Laranjeiras,6
820,1998,PCB,Leblon,1
821,1998,PCB,Lins de Vasconcelos,1
822,1998,PCB,Madureira,4
823,1998,PCB,Maracanã,3
824,1998,PCB,Marechal Hermes,1
825,1998,PCB,Maré,2
826,1998,PCB,Moneró,2
827,1998,PCB,Méier,6
828,1998,PCB,Olaria,1
829,1998,PCB,Parque Colúmbia,2
830,1998,PCB,Pavuna,1
831,1998,PCB,Pedra de Guaratiba,1
832,1998,PCB,Penha,1
833,1998,PCB,Pilares,1
834,1998,PCB,Portuguesa,2
835,1998,PCB,Praça Seca,2
836,1998,PCB,Quintino Bocaiúva,1
837,1998,PCB,Ramos,3
838,1998,PCB,Realengo,1
839,1998,PCB,Ricardo de Albuquerque,1
840,1998,PCB,Rio Comprido,1
841,1998,PCB,Santa Cruz,1
842,1998,PCB,Santa Teresa,3
843,1998,PCB,Senador Camará,1
844,1998,PCB,São Cristóvão,1
845,1998,PCB,Tanque,2
846,1998,PCB,Taquara,2
847,1998,PCB,Tijuca,3
848,1998,PCB,Todos os Santos,1
849,1998,PCB,Tomás Coelho,1
850,1998,PCB,Urca,1
851,1998,PCB,Vila Isabel,4
852,1998,PCB,nao informado,14
853,1998,PCDOB,Acari,31
854,1998,PCDOB,Alto da Boa Vista,3
855,1998,PCDOB,Anchieta,7
856,1998,PCDOB,Andaraí,6
857,1998,PCDOB,Anil,20
858,1998,PCDOB,Bancários,3
859,1998,PCDOB,Bangu,45
860,1998,PCDOB,Barra da Tijuca,21
861,1998,PCDOB,Benfica,21
862,1998,PCDOB,Bento Ribeiro,5
863,1998,PCDOB,Bonsucesso,7
864,1998,PCDOB,Botafogo,22
865,1998,PCDOB,Brás de Pina,10
866,1998,PCDOB,Cachambi,4
867,1998,PCDOB,Cacuia,2
868,1998,PCDOB,Caju,5
869,1998,PCDOB,Campinho,1
870,1998,PCDOB,Campo Grande,28
871,1998,PCDOB,Campo dos Afonsos,1
872,1998,PCDOB,Cascadura,3
873,1998,PCDOB,Catete,2
874,1998,PCDOB,Cavalcanti,4
875,1998,PCDOB,Centro,6
876,1998,PCDOB,Cidade Nova,2
877,1998,PCDOB,Cidade de Deus,84
878,1998,PCDOB,Cocotá,1
879,1998,PCDOB,Coelho Neto,15
880,1998,PCDOB,Colégio,3
881,1998,PCDOB,Complexo do Alemão,4
882,1998,PCDOB,Copacabana,38
883,1998,PCDOB,Cordovil,10
884,1998,PCDOB,Cosme Velho,2
885,1998,PCDOB,Cosmos,9
886,1998,PCDOB,Costa Barros,3
887,1998,PCDOB,Curicica,47
888,1998,PCDOB,Del Castilho,9
889,1998,PCDOB,Deodoro,69
890,1998,PCDOB,Encantado,1
891,1998,PCDOB,Engenho Novo,4
892,1998,PCDOB,Engenho da Rainha,2
893,1998,PCDOB,Engenho de Dentro,19
894,1998,PCDOB,Flamengo,14
895,1998,PCDOB,Freguesia (Ilha),5
896,1998,PCDOB,Freguesia (Jacarepaguá),186
897,1998,PCDOB,Galeão,4
898,1998,PCDOB,Gamboa,5
899,1998,PCDOB,Gardênia Azul,7
900,1998,PCDOB,Glória,16
901,1998,PCDOB,Grajaú,7
902,1998,PCDOB,Guadalupe,75
903,1998,PCDOB,Guaratiba,11
904,1998,PCDOB,Gávea,7
905,1998,PCDOB,Higienópolis,8
906,1998,PCDOB,Honório Gurgel,7
907,1998,PCDOB,Humaitá,3
908,1998,PCDOB,Inhaúma,1
909,1998,PCDOB,Inhoaíba,7
910,1998,PCDOB,Ipanema,11
911,1998,PCDOB,Irajá,68
912,1998,PCDOB,Itanhangá,32
913,1998,PCDOB,Jacarepaguá,60
914,1998,PCDOB,Jacarezinho,29
915,1998,PCDOB,Jacaré,127
916,1998,PCDOB,Jardim América,8
917,1998,PCDOB,Jardim Botânico,3
918,1998,PCDOB,Jardim Carioca,1
919,1998,PCDOB,Jardim Guanabara,6
920,1998,PCDOB,Lagoa,4
921,1998,PCDOB,Lapa,5
922,1998,PCDOB,Laranjeiras,14
923,1998,PCDOB,Leblon,10
924,1998,PCDOB,Leme,4
925,1998,PCDOB,Lins de Vasconcelos,2
926,1998,PCDOB,Madureira,13
927,1998,PCDOB,Magalhães Bastos,7
928,1998,PCDOB,Manguinhos,5
929,1998,PCDOB,Maracanã,5
930,1998,PCDOB,Marechal Hermes,82
931,1998,PCDOB,Maria da Graça,14
932,1998,PCDOB,Maré,19
933,1998,PCDOB,Moneró,3
934,1998,PCDOB,Méier,19
935,1998,PCDOB,Olaria,6
936,1998,PCDOB,Osvaldo Cruz,8
937,1998,PCDOB,Paciência,24
938,1998,PCDOB,Padre Miguel,13
939,1998,PCDOB,Paquetá,3
940,1998,PCDOB,Parada de Lucas,4
941,1998,PCDOB,Parque Anchieta,11
942,1998,PCDOB,Parque Colúmbia,34
943,1998,PCDOB,Pavuna,15
944,1998,PCDOB,Pechincha,39
945,1998,PCDOB,Pedra de Guaratiba,6
946,1998,PCDOB,Penha,21
947,1998,PCDOB,Penha Circular,27
948,1998,PCDOB,Piedade,14
949,1998,PCDOB,Pilares,6
950,1998,PCDOB,Portuguesa,1
951,1998,PCDOB,Praia da Bandeira,1
952,1998,PCDOB,Praça Seca,18
953,1998,PCDOB,Praça da Bandeira,1
954,1998,PCDOB,Quintino Bocaiúva,5
955,1998,PCDOB,Ramos,8
956,1998,PCDOB,Realengo,58
957,1998,PCDOB,Recreio dos Bandeirantes,10
958,1998,PCDOB,Ribeira,2
959,1998,PCDOB,Ricardo de Albuquerque,5
960,1998,PCDOB,Rio Comprido,14
961,1998,PCDOB,Rocha,46
962,1998,PCDOB,Rocha Miranda,11
963,1998,PCDOB,Rocinha,5
964,1998,PCDOB,Santa Cruz,30
965,1998,PCDOB,Santa Teresa,7
966,1998,PCDOB,Santo Cristo,2
967,1998,PCDOB,Santíssimo,3
968,1998,PCDOB,Saúde,1
969,1998,PCDOB,Senador Camará,10
970,1998,PCDOB,Senador Vasconcelos,6
971,1998,PCDOB,Sepetiba,11
972,1998,PCDOB,São Conrado,4
973,1998,PCDOB,São Cristóvão,4
974,1998,PCDOB,São Francisco Xavier,1
975,1998,PCDOB,Tanque,19
976,1998,PCDOB,Taquara,98
977,1998,PCDOB,Tauá,3
978,1998,PCDOB,Tijuca,61
979,1998,PCDOB,Todos os Santos,8
980,1998,PCDOB,Turiaçú,2
981,1998,PCDOB,Urca,1
982,1998,PCDOB,Vargem Grande,5
983,1998,PCDOB,Vargem Pequena,5
984,1998,PCDOB,Vasco da Gama,4
985,1998,PCDOB,Vaz Lobo,5
986,1998,PCDOB,Vidigal,4
987,1998,PCDOB,Vigário Geral,6
988,1998,PCDOB,Vila Isabel,18
989,1998,PCDOB,Vila Kosmos,93
990,1998,PCDOB,Vila Militar,1
991,1998,PCDOB,Vila Valqueire,7
992,1998,PCDOB,Vila da Penha,32
993,1998,PCDOB,nao informado,135
994,1998,PCDOB,Água Santa,1
995,1998,PCO,Botafogo,1
996,1998,PCO,Brás de Pina,1
997,1998,PCO,Freguesia (Jacarepaguá),1
998,1998,PCO,Ribeira,1
999,1998,PCO,Rocha Miranda,1
1000,1998,PCO,Taquara,1
1001,1998,PDT,Abolição,44
1002,1998,PDT,Acari,269
1003,1998,PDT,Alto da Boa Vista,287
1004,1998,PDT,Anchieta,274
1005,1998,PDT,Andaraí,482
1006,1998,PDT,Anil,301
1007,1998,PDT,Bancários,184
1008,1998,PDT,Bangu,3989
1009,1998,PDT,Barra da Tijuca,488
1010,1998,PDT,Barra de Guaratiba,61
1011,1998,PDT,Barros Filho,178
1012,1998,PDT,Benfica,243
1013,1998,PDT,Bento Ribeiro,197
1014,1998,PDT,Bonsucesso,244
1015,1998,PDT,Botafogo,381
1016,1998,PDT,Brás de Pina,328
1017,1998,PDT,Cachambi,156
1018,1998,PDT,Cacuia,70
1019,1998,PDT,Caju,71
1020,1998,PDT,Campinho,144
1021,1998,PDT,Campo Grande,3279
1022,1998,PDT,Campo dos Afonsos,6
1023,1998,PDT,Cascadura,141
1024,1998,PDT,Catete,85
1025,1998,PDT,Cavalcanti,158
1026,1998,PDT,Centro,432
1027,1998,PDT,Cidade Nova,101
1028,1998,PDT,Cidade Universitária,50
1029,1998,PDT,Cidade de Deus,591
1030,1998,PDT,Cocotá,171
1031,1998,PDT,Coelho Neto,180
1032,1998,PDT,Colégio,172
1033,1998,PDT,Complexo do Alemão,163
1034,1998,PDT,Copacabana,936
1035,1998,PDT,Cordovil,283
1036,1998,PDT,Cosme Velho,202
1037,1998,PDT,Cosmos,497
1038,1998,PDT,Costa Barros,377
1039,1998,PDT,Curicica,475
1040,1998,PDT,Del Castilho,174
1041,1998,PDT,Deodoro,294
1042,1998,PDT,Encantado,74
1043,1998,PDT,Engenheiro Leal,50
1044,1998,PDT,Engenho Novo,221
1045,1998,PDT,Engenho da Rainha,85
1046,1998,PDT,Engenho de Dentro,321
1047,1998,PDT,Estácio,2
1048,1998,PDT,Flamengo,284
1049,1998,PDT,Freguesia (Ilha),159
1050,1998,PDT,Freguesia (Jacarepaguá),1551
1051,1998,PDT,Galeão,171
1052,1998,PDT,Gamboa,119
1053,1998,PDT,Gardênia Azul,47
1054,1998,PDT,Gericinó,12
1055,1998,PDT,Glória,193
1056,1998,PDT,Grajaú,320
1057,1998,PDT,Guadalupe,489
1058,1998,PDT,Guaratiba,440
1059,1998,PDT,Gávea,156
1060,1998,PDT,Higienópolis,251
1061,1998,PDT,Honório Gurgel,107
1062,1998,PDT,Humaitá,57
1063,1998,PDT,Inhaúma,228
1064,1998,PDT,Inhoaíba,450
1065,1998,PDT,Ipanema,239
1066,1998,PDT,Irajá,1281
1067,1998,PDT,Itanhangá,109
1068,1998,PDT,Jacarepaguá,522
1069,1998,PDT,Jacarezinho,19
1070,1998,PDT,Jacaré,97
1071,1998,PDT,Jardim América,175
1072,1998,PDT,Jardim Botânico,150
1073,1998,PDT,Jardim Carioca,436
1074,1998,PDT,Jardim Guanabara,173
1075,1998,PDT,Jardim Sulacap,34
1076,1998,PDT,Lagoa,103
1077,1998,PDT,Lapa,60
1078,1998,PDT,Laranjeiras,291
1079,1998,PDT,Leblon,132
1080,1998,PDT,Leme,26
1081,1998,PDT,Lins de Vasconcelos,147
1082,1998,PDT,Madureira,498
1083,1998,PDT,Magalhães Bastos,277
1084,1998,PDT,Manguinhos,14
1085,1998,PDT,Maracanã,107
1086,1998,PDT,Marechal Hermes,349
1087,1998,PDT,Maria da Graça,85
1088,1998,PDT,Maré,248
1089,1998,PDT,Moneró,185
1090,1998,PDT,Méier,491
1091,1998,PDT,Olaria,211
1092,1998,PDT,Osvaldo Cruz,254
1093,1998,PDT,Paciência,1036
1094,1998,PDT,Padre Miguel,841
1095,1998,PDT,Paquetá,62
1096,1998,PDT,Parada de Lucas,55
1097,1998,PDT,Parque Anchieta,481
1098,1998,PDT,Parque Colúmbia,141
1099,1998,PDT,Pavuna,584
1100,1998,PDT,Pechincha,508
1101,1998,PDT,Pedra de Guaratiba,145
1102,1998,PDT,Penha,324
1103,1998,PDT,Penha Circular,352
1104,1998,PDT,Piedade,358
1105,1998,PDT,Pilares,226
1106,1998,PDT,Portuguesa,184
1107,1998,PDT,Praia da Bandeira,73
1108,1998,PDT,Praça Seca,1051
1109,1998,PDT,Praça da Bandeira,96
1110,1998,PDT,Quintino Bocaiúva,385
1111,1998,PDT,Ramos,505
1112,1998,PDT,Realengo,1195
1113,1998,PDT,Recreio dos Bandeirantes,312
1114,1998,PDT,Riachuelo,58
1115,1998,PDT,Ribeira,161
1116,1998,PDT,Ricardo de Albuquerque,399
1117,1998,PDT,Rio Comprido,709
1118,1998,PDT,Rocha,94
1119,1998,PDT,Rocha Miranda,452
1120,1998,PDT,Rocinha,115
1121,1998,PDT,Santa Cruz,1513
1122,1998,PDT,Santa Teresa,729
1123,1998,PDT,Santo Cristo,110
1124,1998,PDT,Santíssimo,173
1125,1998,PDT,Saúde,123
1126,1998,PDT,Senador Camará,797
1127,1998,PDT,Senador Vasconcelos,115
1128,1998,PDT,Sepetiba,283
1129,1998,PDT,São Conrado,273
1130,1998,PDT,São Cristóvão,402
1131,1998,PDT,São Francisco Xavier,50
1132,1998,PDT,Tanque,708
1133,1998,PDT,Taquara,1945
1134,1998,PDT,Tauá,281
1135,1998,PDT,Tijuca,1194
1136,1998,PDT,Todos os Santos,192
1137,1998,PDT,Tomás Coelho,39
1138,1998,PDT,Turiaçú,80
1139,1998,PDT,Urca,59
1140,1998,PDT,Vargem Grande,201
1141,1998,PDT,Vargem Pequena,155
1142,1998,PDT,Vasco da Gama,359
1143,1998,PDT,Vaz Lobo,178
1144,1998,PDT,Vicente de Carvalho,18
1145,1998,PDT,Vidigal,94
1146,1998,PDT,Vigário Geral,126
1147,1998,PDT,Vila Isabel,526
1148,1998,PDT,Vila Kosmos,102
1149,1998,PDT,Vila Militar,67
1150,1998,PDT,Vila Valqueire,316
1151,1998,PDT,Vila da Penha,134
1152,1998,PDT,Zumbi,54
1153,1998,PDT,nao informado,2653
1154,1998,PDT,Água Santa,21
1155,1998,PL,Abolição,2
1156,1998,PL,Acari,1
1157,1998,PL,Alto da Boa Vista,23
1158,1998,PL,Anchieta,5
1159,1998,PL,Andaraí,49
1160,1998,PL,Anil,15
1161,1998,PL,Bancários,6
1162,1998,PL,Bangu,179
1163,1998,PL,Barra da Tijuca,102
1164,1998,PL,Barra de Guaratiba,1
1165,1998,PL,Barros Filho,1
1166,1998,PL,Benfica,3
1167,1998,PL,Bento Ribeiro,19
1168,1998,PL,Bonsucesso,11
1169,1998,PL,Botafogo,48
1170,1998,PL,Brás de Pina,30
1171,1998,PL,Cachambi,25
1172,1998,PL,Cacuia,11
1173,1998,PL,Caju,1
1174,1998,PL,Campinho,7
1175,1998,PL,Campo Grande,92
1176,1998,PL,Campo dos Afonsos,1
1177,1998,PL,Cascadura,13
1178,1998,PL,Catete,54
1179,1998,PL,Cavalcanti,5
1180,1998,PL,Centro,32
1181,1998,PL,Cidade Nova,3
1182,1998,PL,Cidade de Deus,6
1183,1998,PL,Cocotá,33
1184,1998,PL,Coelho Neto,5
1185,1998,PL,Colégio,6
1186,1998,PL,Complexo do Alemão,7
1187,1998,PL,Copacabana,124
1188,1998,PL,Cordovil,58
1189,1998,PL,Cosme Velho,5
1190,1998,PL,Cosmos,9
1191,1998,PL,Costa Barros,2
1192,1998,PL,Curicica,15
1193,1998,PL,Del Castilho,13
1194,1998,PL,Deodoro,10
1195,1998,PL,Encantado,48
1196,1998,PL,Engenheiro Leal,4
1197,1998,PL,Engenho Novo,14
1198,1998,PL,Engenho da Rainha,4
1199,1998,PL,Engenho de Dentro,48
1200,1998,PL,Flamengo,45
1201,1998,PL,Freguesia (Ilha),14
1202,1998,PL,Freguesia (Jacarepaguá),42
1203,1998,PL,Galeão,24
1204,1998,PL,Gamboa,2
1205,1998,PL,Gardênia Azul,2
1206,1998,PL,Glória,89
1207,1998,PL,Grajaú,51
1208,1998,PL,Guadalupe,25
1209,1998,PL,Guaratiba,20
1210,1998,PL,Gávea,4
1211,1998,PL,Higienópolis,19
1212,1998,PL,Honório Gurgel,2
1213,1998,PL,Humaitá,16
1214,1998,PL,Inhaúma,8
1215,1998,PL,Inhoaíba,18
1216,1998,PL,Ipanema,31
1217,1998,PL,Irajá,66
1218,1998,PL,Itanhangá,4
1219,1998,PL,Jacarepaguá,23
1220,1998,PL,Jacarezinho,4
1221,1998,PL,Jacaré,9
1222,1998,PL,Jardim América,9
1223,1998,PL,Jardim Botânico,5
1224,1998,PL,Jardim Carioca,48
1225,1998,PL,Jardim Guanabara,44
1226,1998,PL,Jardim Sulacap,5
1227,1998,PL,Lagoa,14
1228,1998,PL,Lapa,6
1229,1998,PL,Laranjeiras,41
1230,1998,PL,Leblon,25
1231,1998,PL,Leme,4
1232,1998,PL,Lins de Vasconcelos,3
1233,1998,PL,Madureira,18
1234,1998,PL,Magalhães Bastos,14
1235,1998,PL,Maracanã,41
1236,1998,PL,Marechal Hermes,19
1237,1998,PL,Maria da Graça,10
1238,1998,PL,Maré,8
1239,1998,PL,Moneró,13
1240,1998,PL,Méier,100
1241,1998,PL,Olaria,29
1242,1998,PL,Osvaldo Cruz,2
1243,1998,PL,Paciência,23
1244,1998,PL,Padre Miguel,53
1245,1998,PL,Paquetá,3
1246,1998,PL,Parada de Lucas,60
1247,1998,PL,Parque Anchieta,9
1248,1998,PL,Parque Colúmbia,6
1249,1998,PL,Pavuna,22
1250,1998,PL,Pechincha,22
1251,1998,PL,Pedra de Guaratiba,5
1252,1998,PL,Penha,26
1253,1998,PL,Penha Circular,17
1254,1998,PL,Piedade,32
1255,1998,PL,Pilares,29
1256,1998,PL,Portuguesa,28
1257,1998,PL,Praia da Bandeira,31
1258,1998,PL,Praça Seca,43
1259,1998,PL,Praça da Bandeira,6
1260,1998,PL,Quintino Bocaiúva,32
1261,1998,PL,Ramos,38
1262,1998,PL,Realengo,51
1263,1998,PL,Recreio dos Bandeirantes,47
1264,1998,PL,Riachuelo,4
1265,1998,PL,Ribeira,48
1266,1998,PL,Ricardo de Albuquerque,4
1267,1998,PL,Rio Comprido,25
1268,1998,PL,Rocha,5
1269,1998,PL,Rocha Miranda,14
1270,1998,PL,Rocinha,3
1271,1998,PL,Santa Cruz,81
1272,1998,PL,Santa Teresa,21
1273,1998,PL,Santo Cristo,7
1274,1998,PL,Santíssimo,7
1275,1998,PL,Saúde,6
1276,1998,PL,Senador Camará,24
1277,1998,PL,Senador Vasconcelos,2
1278,1998,PL,Sepetiba,59
1279,1998,PL,São Conrado,7
1280,1998,PL,São Cristóvão,15
1281,1998,PL,São Francisco Xavier,2
1282,1998,PL,Tanque,18
1283,1998,PL,Taquara,75
1284,1998,PL,Tauá,23
1285,1998,PL,Tijuca,289
1286,1998,PL,Todos os Santos,34
1287,1998,PL,Tomás Coelho,6
1288,1998,PL,Turiaçú,4
1289,1998,PL,Urca,4
1290,1998,PL,Vargem Grande,3
1291,1998,PL,Vargem Pequena,1
1292,1998,PL,Vasco da Gama,6
1293,1998,PL,Vaz Lobo,22
1294,1998,PL,Vicente de Carvalho,1
1295,1998,PL,Vidigal,2
1296,1998,PL,Vigário Geral,13
1297,1998,PL,Vila Isabel,118
1298,1998,PL,Vila Kosmos,5
1299,1998,PL,Vila Militar,2
1300,1998,PL,Vila Valqueire,24
1301,1998,PL,Vila da Penha,17
1302,1998,PL,Zumbi,12
1303,1998,PL,nao informado,139
1304,1998,PL,Água Santa,2
1305,1998,PMB,Alto da Boa Vista,1
1306,1998,PMB,Anchieta,1
1307,1998,PMB,Andaraí,1
1308,1998,PMB,Bangu,5
1309,1998,PMB,Barra da Tijuca,1
1310,1998,PMB,Benfica,2
1311,1998,PMB,Bento Ribeiro,2
1312,1998,PMB,Bonsucesso,1
1313,1998,PMB,Botafogo,1
1314,1998,PMB,Campinho,1
1315,1998,PMB,Campo Grande,8
1316,1998,PMB,Cidade de Deus,3
1317,1998,PMB,Copacabana,7
1318,1998,PMB,Curicica,1
1319,1998,PMB,Deodoro,1
1320,1998,PMB,Encantado,2
1321,1998,PMB,Freguesia (Jacarepaguá),2
1322,1998,PMB,Glória,4
1323,1998,PMB,Guaratiba,1
1324,1998,PMB,Inhoaíba,1
1325,1998,PMB,Irajá,3
1326,1998,PMB,Jacaré,1
1327,1998,PMB,Jardim América,3
1328,1998,PMB,Jardim Sulacap,1
1329,1998,PMB,Laranjeiras,1
1330,1998,PMB,Madureira,2
1331,1998,PMB,Magalhães Bastos,1
1332,1998,PMB,Maré,1
1333,1998,PMB,Olaria,2
1334,1998,PMB,Osvaldo Cruz,1
1335,1998,PMB,Parque Anchieta,2
1336,1998,PMB,Parque Colúmbia,1
1337,1998,PMB,Pavuna,3
1338,1998,PMB,Pechincha,1
1339,1998,PMB,Penha,3
1340,1998,PMB,Piedade,2
1341,1998,PMB,Pilares,1
1342,1998,PMB,Portuguesa,1
1343,1998,PMB,Praça Seca,2
1344,1998,PMB,Ramos,3
1345,1998,PMB,Realengo,3
1346,1998,PMB,Recreio dos Bandeirantes,3
1347,1998,PMB,Ricardo de Albuquerque,1
1348,1998,PMB,Rio Comprido,1
1349,1998,PMB,Rocha,1
1350,1998,PMB,Santa Cruz,3
1351,1998,PMB,Santa Teresa,1
1352,1998,PMB,Santíssimo,1
1353,1998,PMB,Sepetiba,2
1354,1998,PMB,São Conrado,2
1355,1998,PMB,Taquara,3
1356,1998,PMB,Tijuca,4
1357,1998,PMB,Urca,1
1358,1998,PMB,Vaz Lobo,1
1359,1998,PMB,Vidigal,1
1360,1998,PMB,Vila Isabel,2
1361,1998,PMB,Vila Kosmos,1
1362,1998,PMB,Vila Valqueire,1
1363,1998,PMB,nao informado,6
1364,1998,PMN,Abolição,6
1365,1998,PMN,Acari,22
1366,1998,PMN,Alto da Boa Vista,3
1367,1998,PMN,Anchieta,71
1368,1998,PMN,Andaraí,8
1369,1998,PMN,Anil,16
1370,1998,PMN,Bancários,22
1371,1998,PMN,Bangu,200
1372,1998,PMN,Barra da Tijuca,24
1373,1998,PMN,Barra de Guaratiba,2
1374,1998,PMN,Barros Filho,25
1375,1998,PMN,Benfica,22
1376,1998,PMN,Bento Ribeiro,65
1377,1998,PMN,Bonsucesso,11
1378,1998,PMN,Botafogo,36
1379,1998,PMN,Brás de Pina,18
1380,1998,PMN,Cachambi,18
1381,1998,PMN,Cacuia,5
1382,1998,PMN,Caju,28
1383,1998,PMN,Campinho,23
1384,1998,PMN,Campo Grande,68
1385,1998,PMN,Campo dos Afonsos,4
1386,1998,PMN,Cascadura,25
1387,1998,PMN,Catete,5
1388,1998,PMN,Cavalcanti,24
1389,1998,PMN,Centro,85
1390,1998,PMN,Cidade Nova,11
1391,1998,PMN,Cidade Universitária,1
1392,1998,PMN,Cidade de Deus,48
1393,1998,PMN,Cocotá,13
1394,1998,PMN,Coelho Neto,13
1395,1998,PMN,Colégio,11
1396,1998,PMN,Complexo do Alemão,10
1397,1998,PMN,Copacabana,59
1398,1998,PMN,Cordovil,28
1399,1998,PMN,Cosme Velho,11
1400,1998,PMN,Cosmos,6
1401,1998,PMN,Costa Barros,20
1402,1998,PMN,Curicica,72
1403,1998,PMN,Del Castilho,12
1404,1998,PMN,Deodoro,32
1405,1998,PMN,Encantado,12
1406,1998,PMN,Engenheiro Leal,2
1407,1998,PMN,Engenho Novo,102
1408,1998,PMN,Engenho da Rainha,3
1409,1998,PMN,Engenho de Dentro,87
1410,1998,PMN,Flamengo,17
1411,1998,PMN,Freguesia (Ilha),53
1412,1998,PMN,Freguesia (Jacarepaguá),113
1413,1998,PMN,Galeão,19
1414,1998,PMN,Gamboa,3
1415,1998,PMN,Gardênia Azul,6
1416,1998,PMN,Gericinó,2
1417,1998,PMN,Glória,34
1418,1998,PMN,Grajaú,11
1419,1998,PMN,Guadalupe,83
1420,1998,PMN,Guaratiba,19
1421,1998,PMN,Gávea,18
1422,1998,PMN,Higienópolis,5
1423,1998,PMN,Honório Gurgel,86
1424,1998,PMN,Humaitá,5
1425,1998,PMN,Inhaúma,5
1426,1998,PMN,Inhoaíba,13
1427,1998,PMN,Ipanema,24
1428,1998,PMN,Irajá,276
1429,1998,PMN,Itanhangá,10
1430,1998,PMN,Jacarepaguá,69
1431,1998,PMN,Jacarezinho,11
1432,1998,PMN,Jacaré,30
1433,1998,PMN,Jardim América,2
1434,1998,PMN,Jardim Botânico,13
1435,1998,PMN,Jardim Carioca,19
1436,1998,PMN,Jardim Guanabara,10
1437,1998,PMN,Jardim Sulacap,3
1438,1998,PMN,Lagoa,51
